"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"1059","Steven McMillion","23","0","Mid-South","US","2727","10","0","2","0","0","6","4","2","8","0","10","175794"
"1060","Robert Grossman","23","0","Illinois","US","1195","11","0","1","0","0","2","6","1","5","0","11","276799"
"1061","Chad Carson","22","0","Ohio","US","1777","7","0","1","0","0","0","5","1","34","0","4","265962"
"1062","Steve Spease","22","0","Pennsylvania","US","3521","7","0","1","0","0","4","5","1","35","0","9","34303"
"1063","Jake Arrison2","22","0","New Jersey","US","1178","7","0","1","0","0","8","5","1","34","0","7","268703"
"1064","Duane Kernaghan","22","0","Canada","CA","820","8","0","1","0","0","0","5","1","34","0","5","263209"
"1065","Cody Terry","22","0","Carolina","US","2031","8","0","1","0","0","4","7","1","4","0","10","272608"
"1066","Peter Weeks","22","0","Northwest","US","1282","8","0","1","0","0","8","5","1","18","0","8","288258"
"1067","Angel Mercado","22","0","California Club","US","1039","8","0","3","0","0","18","5","1","24","0","7","300641"
"1068","Kyle Bryant","22","0","Indiana","US","1488","9","0","1","0","0","0","5","1","34","0","8","269525"
"1069","Matt Wallin","22","0","Midwest","US","1652","10","0","1","0","0","0","5","1","34","0","6","270795"
"1070","Garrett Park","22","0","West","US","1107","10","0","1","0","0","4","5","1","11","0","12","35135"
"1071","Jeffrey Pritchard","22","0","Canada","CA","1175","10","0","2","0","0","8","5","1","44","0","12","308316"
"1072","Brock Garis","21","0","Pennsylvania","US","2040","6","0","1","0","0","2","5","1","35","0","7","42137"
"1073","Kyle Trevathan","21","0","Mid-South","US","1939","7","0","1","0","0","0","6","1","29","0","6","270309"
"1074","Clint Porter3","21","0","Indiana","US","957","7","0","1","0","0","2","4","1","4","0","7","185735"
"1075","Connor King","21","0","Pennsylvania","US","1132","8","0","1","0","0","0","6","1","34","0","7","195618"
"1076","Daniel T Murphy","21","0","Northwest","US","2004","8","0","1","0","0","2","4","1","12","0","9","97266"
"1077","Matt Bennett","21","0","Midwest","US","1777","8","0","2","0","0","4","5","1","27","0","5","268347"
"1078","Marquis Smith","21","0","Northwest","US","1228","10","0","2","0","0","2","5","1","31","0","9","235864"
"1079","Pier-Carl Grenier","21","0","Canada","CA","1386","10","0","2","0","0","2","6","1","68","0","11","245506"
"1080","Craig Lawless","21","0","Australia/NZ","AU","1470","10","0","2","0","0","4","5","2","39","0","8","263994"
"1081","Dwight Randall","21","0","West","US","1312","10","0","2","0","0","6","5","2","31","0","10","161481"
"1082","Kevin Martin6","21","0","Australia/NZ","NZ","849","11","0","3","0","0","4","5","2","14","0","9","280211"
"1083","Kyle Moyer","21","0","Ohio","US","2934","11","0","4","0","0","4","6","4","10","0","9","286324"
"1084","Camden Robustelli","21","0","Northwest","US","1929","12","0","2","0","0","2","5","1","63","0","11","172788"
"1085","Ryan Martinez","21","0","Mid-South","US","1714","13","0","2","0","0","4","6","2","10","0","9","287153"
"1086","Thomas Carpenter","20","0","New Jersey","US","777","5","1","1","0","0","0","6","1","4","0","4","230990"
"1087","Mitchal Whiting","20","0","Australia/NZ","AU","1582","6","0","1","0","0","0","6","1","34","0","7","299534"
"1088","Eric Mason","20","0","Midwest","US","1355","6","0","1","0","0","4","6","1","31","0","5","305293"
"1089","Scott Cozart","20","0","California Club","US","2008","7","0","1","0","0","0","5","1","35","0","7","254371"
"1090","Justin D Slygh","20","0","Ohio","US","2446","8","0","1","0","0","2","5","1","33","0","6","141677"
"1091","Adam Beckner","20","0","Texas","US","1445","8","0","2","0","0","2","5","1","63","0","7","243043"
"1092","Patrick Royalty","20","0","Great Plains","US","2031","8","0","2","0","0","8","6","2","42","0","5","274974"
"1093","Scott Bell","20","0","New England","US","1411","9","0","1","0","0","2","5","1","35","0","10","79214"
"1094","Joshua Battles","20","0","Mid-South","US","896","10","0","1","0","0","2","5","1","29","0","12","40322"
"1095","Jake Boyer","20","0","Indiana","US","1767","10","0","1","0","0","4","5","1","14","0","9","284210"
"1096","John Crider","20","0","Mid-South","US","1704","11","0","1","0","0","2","5","1","33","0","10","275927"
"1097","Shane Kelley","20","0","Atlantic","US","1979","11","0","1","0","0","2","6","1","34","0","8","302381"
"1098","Robert Wilson2","19","0","California Club","US","1569","5","1","1","0","0","2","11","1","33","0","5","123671"
"1099","Chad Tomczak","19","0","Michigan","US","1944","5","1","1","0","0","2","5","1","9","0","6","292417"
"1100","Craig Burch","19","0","Indiana","US","1746","6","0","1","0","0","0","5","1","6","0","5","149953"
"1101","Kyle Thompson","19","0","Midwest","US","1834","9","0","1","0","0","0","6","1","3","0","3","263674"
"1102","Craig Rice","19","0","Texas","US","869","9","0","3","0","0","8","5","1","47","0","7","272928"
"1103","Jonathan Ellison","19","0","Texas","US","1547","9","0","2","0","0","10","5","1","55","0","8","106752"
"1104","Stephen Musick","19","0","Illinois","US","1531","10","0","1","0","0","4","5","1","34","0","9","135621"
"1105","Trevor Chaney","19","0","Michigan","US","2074","10","0","1","0","0","4","5","1","30","0","6","268701"
"1106","Austin Leamon","19","0","Florida","US","1957","10","0","3","0","0","12","3","1","21","0","8","309252"
"1107","Will Smith","19","0","Texas","US","1482","11","0","1","0","0","0","5","1","34","0","13","78801"
"1108","Andyvan Jackson","19","0","Illinois","US","1023","11","0","2","0","0","4","6","2","5","0","10","225201"
"1109","Joe pete","19","0","Atlantic","US","550","11","0","3","0","0","8","5","2","11","0","10","277911"
"1110","Luke Moore","18","0","Midwest","US","1174","6","0","1","0","0","0","5","1","34","0","5","40683"
"1111","William Donovan","18","0","California Club","US","2495","6","0","1","0","0","0","5","1","34","0","4","213538"
"1112","Zach Collison","18","0","Northwest","US","1376","7","0","1","0","0","2","6","1","33","0","8","115093"
"1113","Tim Bradburn","18","0","Michigan","US","1993","7","0","1","0","0","2","6","1","29","0","5","277875"
"1114","Brent Bridgers","18","0","Mid-South","US","1088","7","0","1","0","0","4","5","1","5","0","8","222536"
"1115","Matt Therrell","18","0","Mid-South","US","957","8","0","2","0","0","6","6","1","54","0","6","314629"
"1116","Brandan Penno","18","0","Canada","CA","1525","9","0","2","0","0","0","5","2","33","0","9","259158"
"1117","Aleksei Bryankin","18","0","Central-Eastern Europe","RU","985","9","0","1","0","0","2","5","1","33","0","9","70806"
"1118","John Boer","18","0","Great Plains","US","1191","9","0","1","0","0","2","5","1","9","0","8","230237"
"1119","Mitchell Mohler","18","0","West","US","1423","9","0","3","0","0","4","5","3","35","0","8","230244"
"1120","Patrick Risso Jr","18","0","Northwest","US","1870","10","0","2","0","0","2","5","2","68","0","7","80275"
"1121","Christopher Spivey","17","0","Mid-South","US","1858","5","1","1","0","0","0","6","1","34","0","4","295834"
"1122","Brandon Krutz","17","0","New York","US","2528","7","0","1","0","0","2","4","1","4","0","6","160326"
"1123","Cole Whitehead","17","0","Mid-South","US","2678","7","0","1","0","0","2","5","1","19","0","7","191168"
"1124","Daniel Alford3","17","0","Virginias","US","1121","7","0","1","0","0","8","6","1","9","0","6","306585"
"1125","Derek Jack2","17","0","Pennsylvania","US","1552","8","0","1","0","0","2","5","1","13","0","6","294892"
"1126","Randy Davis3","17","0","Canada","CA","1328","8","0","1","0","0","4","6","1","35","0","6","231207"
"1127","Bryan Barns","17","0","Northwest","US","1489","9","0","1","0","0","6","5","1","13","0","8","18908"
"1128","Ryan Weeks","17","0","Great Plains","US","911","9","0","2","0","0","6","5","2","34","0","8","267079"
"1129","Stetson Reeves","17","0","Texas","US","610","9","0","3","0","0","10","6","2","37","0","7","285902"
"1130","Michael Robinson4","17","0","Great Plains","US","541","11","0","1","0","0","2","5","1","10","0","10","252671"
"1131","Gavin Grice","17","0","Florida","US","995","11","0","3","0","0","8","5","3","46","0","10","212799"
"1132","Jeremy Pilkerton","17","0","Atlantic","US","2151","12","0","1","0","0","4","5","1","19","0","5","267674"
"1133","Tony Gualda","17","0","California Club","US","4394","13","0","1","0","0","4","3","1","31","0","5","40607"
"1134","Dylan C Jones","17","0","Midwest","US","1895","13","0","1","0","0","6","5","1","12","0","11","103293"
"1135","Curtis Nichols","16","0","Texas","US","854","5","1","1","0","0","4","7","1","15","0","6","305823"
"1136","David LaTulip","16","0","New York","US","2523","7","0","1","0","0","0","5","1","20","0","7","106360"
"1137","andrew Vanjaarsveld","16","0","Carolina","US","1245","7","0","1","0","0","4","5","1","34","0","9","297038"
"1138","Larry Underwood2","16","0","Indiana","US","1864","8","0","2","0","0","2","4","2","8","0","8","120364"
"1139","Delon Clark","16","0","Mid-South","US","818","8","0","1","0","0","4","5","1","17","0","6","84345"
"1140","Derek Pickvet","16","0","Michigan","US","1721","9","0","1","0","0","0","5","1","33","0","6","78945"
"1141","Daylon M Barr","16","0","New York","US","1924","9","0","1","0","0","0","5","1","8","0","10","183431"
"1142","Aaron Werth","16","0","Australia/NZ","AU","1658","9","0","2","0","0","4","5","2","18","0","9","267342"
"1143","David DeMartino","16","0","New York","US","1019","10","0","2","0","0","2","5","1","34","0","9","34960"
"1144","Blaise Deckert","16","0","Great Plains","US","2691","10","0","1","0","0","2","5","1","2","0","5","257609"
"1145","Matthew Williams14","16","0","Midwest","US","2680","10","0","1","0","0","4","4","1","31","0","11","307744"
"1146","Eric Massie","16","0","Carolina","US","1666","11","0","2","0","0","0","5","1","39","0","7","231296"
"1147","Devon Stove","16","0","Australia/NZ","NZ","2448","11","0","1","0","0","2","3","1","35","0","10","232587"
"1148","Kevin Huff3","16","0","Mid-South","US","1479","11","0","1","0","0","6","5","1","23","0","10","306022"
"1149","Kolin Schilt","15","0","Ohio","US","2197","6","0","1","0","0","6","4","1","33","0","5","266118"
"1150","Chris Herbison","15","0","Canada","CA","1483","8","0","1","0","0","4","6","1","23","0","5","130996"
"1151","Matthew Everts","15","0","Midwest","US","4403","8","0","3","0","0","8","4","1","33","0","7","307704"
"1152","Jesse Bandy","15","0","Midwest","US","2406","10","0","1","0","0","0","5","1","35","0","7","281288"
"1153","Peter Mills","15","0","Australia/NZ","AU","1138","11","0","1","0","0","2","5","1","14","0","12","194602"
"1154","Nicolas Yaskiw","14","0","Canada","CA","3259","7","0","1","0","0","0","3","1","21","0","8","311776"
"1155","Gerald Oliver","14","0","Atlantic","US","2692","10","0","7","0","0","2","5","4","4","0","10","161388"
"1156","Justin Thurman","14","0","California Club","US","1071","11","0","2","0","0","12","4","1","18","0","11","273083"
"1157","Brady Rarick","14","0","Midwest","US","2284","13","0","1","0","0","4","5","1","23","0","14","267655"
"1158","Alex Stewart","13","0","Great Plains","US","1003","7","0","1","0","0","4","5","1","17","0","7","269061"
"1159","Jeremiah Morgan","13","0","California Club","US","1592","8","0","1","0","0","0","5","1","13","0","9","117317"
"1160","Nick Clinkenbeard","13","0","Texas","US","2039","8","0","1","0","0","0","4","1","35","0","7","295592"
"1161","Steve E Price","13","0","Great Plains","US","2955","8","0","2","0","0","4","5","1","30","0","7","307757"
"1162","Robby Swan","13","0","Mid-South","US","1234","9","0","3","0","0","6","4","3","21","0","8","214854"
"1163","Eric Stanford","13","0","New York","US","4108","10","0","1","0","0","2","5","1","22","0","8","184301"
"1164","Kevin Peters3","13","0","Texas","US","1291","10","0","5","0","0","4","5","3","5","0","9","281727"
"1165","Andrew R Turner","13","0","Atlantic","US","1570","11","0","1","0","0","4","5","1","24","0","7","247798"
"1166","Dan Mathews","13","0","Michigan","US","1276","11","0","1","0","0","8","5","1","28","0","13","40865"
"1167","Jeff Walton","13","0","Virginias","US","1382","12","0","1","0","0","2","5","1","4","0","14","171385"
"1168","Jerry Flippo","12","0","California Club","US","1769","7","0","1","0","0","2","5","1","20","0","8","198174"
"1169","Blake Anderson4","12","0","Midwest","US","1639","7","0","1","0","0","2","5","1","32","0","6","279436"
"1170","James Sellner2","12","0","Illinois","US","2183","8","0","2","0","0","2","7","2","42","0","7","307286"
"1171","Shawn Hayes","12","0","Carolina","US","1832","9","0","1","0","0","0","5","1","14","0","9","50903"
"1172","Chris Rabel","12","0","West","US","1363","9","0","1","0","0","2","5","1","34","0","9","80753"
"1173","Jeremy P Bogdanovitch","11","0","Pennsylvania","US","1227","7","0","1","0","0","2","11","1","19","0","8","65887"
"1174","Chad Ellis","11","0","Virginias","US","1565","7","0","1","0","0","2","5","1","34","0","8","245169"
"1175","Andy Trupiano","11","0","Michigan","US","2516","8","0","1","0","0","2","5","1","19","0","9","218538"
"1176","Timothy Mcrae","11","0","Carolina","US","663","9","0","1","0","0","0","4","1","33","0","8","304479"
"1177","Brian Breece","11","0","Ohio","US","1664","9","0","1","0","0","4","5","1","35","0","10","291992"
"1178","Danny Morse","11","0","Great Plains","US","1291","9","0","1","0","0","6","5","1","13","0","10","111717"
"1179","William Liston","11","0","Australia/NZ","AU","1814","9","0","2","0","0","10","5","1","16","1","5","277462"
"1180","Andrew Jones15","11","0","Indiana","US","868","11","0","2","0","0","6","6","2","12","0","8","298492"
"1181","Austin Crone","11","0","Mid-South","US","579","11","0","2","0","0","8","5","2","31","0","10","287997"
"1182","Gregg Trego","11","0","Atlantic","US","1822","12","0","1","0","0","2","5","1","29","0","11","190252"
"1183","Jason Barrett","11","0","Georgia","US","1801","14","0","1","0","0","0","5","1","34","0","15","53159"
"1184","Brian Thompson4","10","0","Midwest","US","601","6","0","1","0","0","2","5","1","8","0","5","231431"
"1185","Angela Blixt","10","0","Northwest","US","872","8","0","2","0","0","16","5","1","43","0","7","193551"
"1186","Ryan Broderick","10","0","Pennsylvania","US","1756","9","0","1","0","0","0","4","1","34","0","9","109505"
"1187","Jordan Stewart2","10","0","Ohio","US","1027","9","0","1","0","0","0","5","1","10","0","9","266418"
"1188","Jed Barton","10","0","Indiana","US","3222","9","0","1","0","0","4","5","1","33","0","8","301278"
"1189","Nick Daffern","10","0","West","US","3719","9","0","1","0","0","6","5","1","12","0","7","307497"
"1190","Tony Rost","10","0","Great Plains","US","1960","11","0","1","0","0","0","4","1","35","0","11","275973"
"1191","Donovan Graham","10","0","Great Plains","US","3113","11","0","1","0","0","2","5","1","11","0","8","296936"
"1192","Will Gibson","9","0","California Club","US","2417","7","0","1","0","0","2","5","1","34","0","6","284739"
"1193","Brayden Shepherd","9","0","Midwest","US","545","7","0","1","0","0","2","6","1","4","0","6","287280"
"1194","Michael Knralr","9","0","Pennsylvania","US","968","7","0","2","0","0","6","5","2","34","0","7","264711"
"1195","James Robinson2","9","0","West","US","1331","8","0","1","0","0","0","5","1","10","0","8","44450"
"1196","Todd Liston","9","0","Indiana","US","1309","8","0","1","0","0","4","5","1","35","0","9","123857"
"1197","Nicholas Wallrich","9","0","Illinois","US","1324","8","0","1","0","0","4","5","1","19","0","6","273595"
"1198","Cameron Norris2","9","0","Carolina","US","1411","8","0","1","0","0","8","5","1","15","0","3","271935"
"1199","Jean-Michel Réminiac","9","0","France","FR","1272","9","0","1","0","0","4","5","1","11","0","9","279543"
"1200","Erik Gardner","9","0","Indiana","US","1761","10","0","1","0","0","8","6","1","29","0","9","18951"
"1201","Dawson Hess","9","0","Pennsylvania","US","3394","11","0","1","0","0","4","6","1","18","0","11","273019"
"1202","Austin Emry","9","0","Midwest","US","664","13","0","1","0","0","0","6","1","21","0","11","296217"
"1203","Sterling Brock","9","0","Texas","US","1208","13","0","1","0","0","2","5","1","2","0","13","275500"
"1204","Curtis Lowers","9","0","California Club","US","1460","13","0","2","0","0","6","5","2","5","0","12","245630"
"1205","Troy Cook","8","0","West","US","2467","6","0","1","0","0","0","5","1","4","0","6","266554"
"1206","Tanner Conn","8","0","Great Plains","US","1336","6","0","1","0","0","2","4","1","5","0","5","308025"
"1207","John Zachary","8","0","New York","US","1218","6","0","1","0","0","4","5","1","34","0","6","178311"
"1208","Brian Cross","8","0","West","US","1374","6","0","1","0","0","6","5","1","35","0","6","15536"
"1209","Kristopher Taggett","8","0","Ohio","US","1640","8","0","1","0","0","0","5","1","12","0","7","276857"
"1210","Ryan Malaschak","8","0","Illinois","US","1349","8","0","1","0","0","2","5","1","13","0","6","277487"
"1211","Zach Edelman","8","0","Florida","US","2077","8","0","1","0","0","2","7","1","2","0","8","290901"
"1212","Zach Bruenger","8","0","Carolina","US","1380","8","0","1","0","0","4","6","1","6","0","8","58836"
"1213","Nick Robinson","8","0","Carolina","US","1739","8","0","1","0","0","4","5","1","14","0","8","71946"
"1214","Colt Dyer3","8","0","Great Plains","US","1235","8","0","2","0","0","10","5","2","24","0","8","235820"
"1215","Steven Wenham","8","0","Australia/NZ","AU","1473","9","0","1","0","0","2","6","1","11","0","8","81919"
"1216","George Ward","8","0","Florida","US","1399","9","0","1","0","0","2","5","1","12","0","9","269227"
"1217","Jean-Philippe Pelletier","8","0","Canada","CA","1295","9","0","1","0","0","4","5","1","13","0","5","271509"
"1218","Dan Ricehouse","8","0","West","US","2280","9","0","1","0","0","6","4","1","24","0","5","186536"
"1219","Kenny Statham","8","0","Florida","US","1349","9","0","1","0","0","6","5","1","8","0","8","286599"
"1220","Justin Coker","8","0","Texas","US","978","10","0","1","0","0","4","6","1","20","0","7","274216"
"1221","Tom Littwin","8","0","New Jersey","US","1124","11","0","1","0","0","2","5","1","11","0","11","71516"
"1222","Patrick Tyree","8","0","Mid-South","US","196","11","0","2","0","0","2","6","2","2","0","10","134253"
"1223","Michael Shumaker2","8","0","Mid-South","US","1218","12","0","1","0","0","0","5","1","8","0","11","269721"
"1224","Nicholas Glaze","7","0","Mid-South","US","2234","8","0","1","0","0","2","5","1","7","0","7","299615"
"1225","Keith Hackney","7","0","Georgia","US","4015","9","0","3","0","0","2","5","3","2","0","4","281243"
"1226","Randall Zilka","7","0","Texas","US","1838","10","0","3","0","0","0","5","1","7","0","9","236723"
"1227","Matthew Little","7","0","Midwest","US","1227","10","0","1","0","0","0","5","1","2","0","9","267677"
"1228","Zak Habeck","7","0","Midwest","US","3023","10","0","1","0","0","2","5","1","16","0","8","272768"
"1229","Cody R Darnell","7","0","Michigan","US","524","10","0","2","0","0","14","5","1","32","0","8","175897"
"1230","Brett Berkheimer","7","0","Pennsylvania","US","2379","12","0","1","0","0","0","5","1","34","0","8","41922"
"1231","Rich Pianowski","7","0","Atlantic","US","500","13","0","1","0","0","2","5","1","7","0","13","182365"
"1232","Josh Barney","7","0","Mid-South","US","1203","13","0","1","0","0","2","5","1","11","0","8","263438"
"1233","Ryan Datsun","7","0","Virginias","US","1554","13","0","1","0","0","2","4","1","4","0","11","314601"
"1234","Daniel J Royer","7","0","Midwest","US","1009","14","0","1","0","0","2","6","1","24","0","15","48862"
"1235","Mark Bremkamp","7","0","West","US","1498","14","0","1","0","0","2","5","1","17","0","15","190354"
"1236","Allen Hunt2","6","0","Virginias","US","1387","7","0","1","0","0","4","5","1","13","0","3","292298"
"1237","Jeremy Johnston","6","0","Michigan","US","1944","8","0","1","0","0","2","5","1","6","0","7","227656"
"1238","Trevor LaBagh","6","0","New York","US","1449","9","0","1","0","0","2","4","1","2","0","4","269869"
"1239","Seann Roberts","6","0","Ohio","US","1654","9","0","1","0","0","2","11","1","4","0","9","270408"
"1240","Brad A Cross","6","0","Mid-South","US","2285","9","0","1","0","0","4","4","1","2","0","6","57751"
"1241","Ethan Pickard","6","0","Illinois","US","2462","9","0","1","0","0","4","5","1","19","0","8","289501"
"1242","Mark Bratcher","6","0","Georgia","US","1118","10","0","1","0","0","2","5","1","23","0","10","30650"
"1243","Steve Caron","6","0","Canada","CA","2532","10","0","1","0","0","2","4","1","6","0","10","277534"
"1244","Keven Hébert","6","0","Canada","CA","4281","11","0","1","0","0","2","5","1","5","0","11","110385"
"1245","Thomas Hunter3","6","0","Australia/NZ","AU","1343","11","0","1","0","0","2","4","1","4","0","11","308844"
"1246","Brett Marshall2","6","0","Midwest","US","1927","12","0","1","0","0","0","3","1","7","0","11","308842"
"1247","Robert M. Brown","6","0","California Club","US","1648","12","0","1","0","0","2","5","1","11","0","11","265471"
"1248","Tim Weinreich","6","0","Midwest","US","1728","12","0","1","0","0","2","6","1","11","0","10","269483"
"1249","Luke Luttrell","6","0","Mid-South","US","766","12","0","1","0","0","4","5","1","7","0","11","75230"
"1250","Justin Price","6","0","Great Plains","US","1181","12","0","1","0","0","4","5","1","10","0","11","175049"
"1251","Alex Murray","6","0","Carolina","US","1601","12","0","1","0","0","6","5","1","8","0","13","50358"
"1252","D Wilson","5","0","Great Plains","US","1103","8","0","1","0","0","4","5","1","11","0","7","152694"
"1253","Bill Williams","5","0","Atlantic","US","1200","9","0","1","0","0","2","5","1","5","0","9","154600"
"1254","Kyle McDonald2","5","0","Northwest","US","472","9","0","1","0","0","2","5","1","4","0","9","210983"
"1255","Chase Walters","5","0","Mid-South","US","1282","9","0","1","0","0","2","6","1","22","0","9","271229"
"1256","Christopher Gilbert2","5","0","Carolina","US","1479","10","0","1","0","0","2","6","1","17","0","9","160640"
"1257","Timothy Neff","5","0","Texas","US","1317","10","0","1","0","0","2","4","1","9","0","5","303923"
"1258","Ted Richard","5","0","West","US","3358","11","0","4","0","0","2","6","2","5","0","10","305315"
"1259","Joshua Berry3","4","0","Michigan","US","467","8","0","1","0","0","2","5","1","8","0","4","294903"
"1260","Michael Moreland","4","0","Virginias","US","1259","8","0","1","0","0","4","7","1","5","0","8","92596"
"1261","Josh Blanchard","4","0","Texas","US","2794","9","0","1","0","0","0","5","1","1","0","6","261306"
"1262","Ricky Heinan","4","0","Midwest","US","1677","9","0","1","0","0","2","5","1","9","0","9","101766"
"1263","Alan Miranda","4","0","California Club","US","1517","9","0","1","0","0","2","5","1","1","0","6","180315"
"1264","Michael Crockett","4","0","Ohio","US","779","9","0","1","0","0","2","5","1","7","0","7","209984"
"1265","Mitch Burmeister","4","0","Midwest","US","2077","9","0","1","0","0","2","5","1","14","0","8","281038"
"1266","Dave Smith2","4","0","New York","US","1016","9","0","1","0","0","6","5","1","33","0","9","42400"
"1267","Steve McKlin","4","0","Great Plains","US","680","10","0","6","4","0","2","6","4","9","1","7","294262"
"1268","Chad Homan","4","0","New York","US","3006","10","0","1","0","0","2","5","1","6","0","8","300503"
"1269","Chris VanAkkeren","4","0","Midwest","US","752","11","0","1","0","0","2","5","1","2","0","10","260917"
"1270","Gilberto Peña","4","0","Texas","US","1534","11","0","1","0","0","4","5","1","4","0","9","254317"
"1271","Erik Bain","4","0","West","US","1386","11","0","1","0","0","6","5","1","8","0","10","109838"
"1272","Shawn O'Neill","4","0","Illinois","US","1938","11","0","1","0","0","8","4","1","11","0","8","276412"
"1273","Tyson Blood","4","0","Northwest","US","2217","12","0","1","0","0","0","5","1","12","0","7","271643"
"1274","Hunter Parsons","4","0","Midwest","US","4028","12","0","1","0","0","2","5","1","3","0","12","199459"
"1275","Matthew Frazer2","4","0","Michigan","US","872","13","0","1","0","0","2","5","1","4","0","13","181881"
"1276","Devin Fraser","4","0","Ohio","US","2163","13","0","1","0","0","2","6","1","7","0","7","195080"
"1277","Kyle Windsor","4","0","New York","US","2267","14","0","1","0","0","2","3","1","16","0","14","270315"
"1278","Tyler Gray","3","0","West","US","1893","10","0","1","0","0","2","6","1","9","0","10","212348"
"1279","Michael A Kaczmarek","3","0","West","US","860","10","0","3","0","0","2","7","3","8","0","10","269715"
"1280","Lucas Rodriguez3","3","0","Florida","US","1292","12","0","1","0","0","0","5","1","1","0","10","86702"
"1281","Kyle Pokrefky","3","0","Illinois","US","1616","14","0","1","0","0","4","5","1","11","0","14","250367"
"1282","Joshua Ales","0","0","Texas","US","332","5","1","1","0","0","0","5","1","0","0","5","222575"
"1283","Cody Steffen","0","0","Great Plains","US","1335","10","1","2","0","0","0","7","2","0","0","10","265376"
"1284","Eric Spencer","0","0","Carolina","US","1345","6","0","1","0","0","0","5","1","0","0","6","195033"
"1285","Anthony Losurdo","0","0","New York","US","2675","6","0","1","0","0","0","6","1","0","0","6","256835"
"1286","Brett Haas","0","0","New England","US","1612","6","0","1","0","0","0","5","1","0","0","6","259858"
"1287","Daniel Disinger2","0","0","Ohio","US","631","6","0","1","0","0","0","5","1","0","0","6","262597"
"1288","Scott Carson","0","0","Great Plains","US","1760","6","0","1","0","0","0","5","1","0","0","6","294561"
"1289","Josh Schweitzer2","0","0","West","US","2277","7","0","1","0","0","0","7","1","0","0","7","269181"
"1290","Jarred P Bell","0","0","Florida","US","936","7","0","1","0","0","0","5","1","0","0","7","269823"
"1291","Tyler Ellingson","0","0","Midwest","US","1327","7","0","1","0","0","0","6","1","0","0","7","291094"
"1292","Dustin Lewis","0","0","Michigan","US","1423","7","0","1","0","0","0","11","1","0","0","4","302249"
"1293","Wally Wilson","0","0","Canada","CA","1412","7","0","1","0","0","0","6","1","0","0","7","314388"
"1294","Brian Williams","0","0","West","US","2174","8","0","1","0","0","0","5","1","0","0","8","32588"
"1295","Randy Price","0","0","Carolina","US","1154","8","0","2","0","0","0","5","2","0","0","8","114869"
"1296","Bobby Watts","0","0","Pennsylvania","US","1758","8","0","1","0","0","0","5","1","0","0","8","233640"
"1297","Matthew Randall3","0","0","Atlantic","US","1141","8","0","4","0","0","0","5","4","0","0","8","258351"
"1298","Matthew Ray","0","0","Indiana","US","3296","8","0","1","0","0","0","5","1","0","0","8","269242"
"1299","Rick Brazel","0","0","Mid-South","US","1478","8","0","1","0","0","0","6","1","0","0","8","270435"
"1300","Adam Buchanan","0","0","New York","US","1978","8","0","1","0","0","0","5","1","0","0","8","270525"
"1301","Howard Barlow","0","0","New York","US","3083","8","0","1","0","0","0","6","1","0","0","6","270966"
"1302","Malachi Smith","0","0","Great Plains","US","1152","8","0","1","0","0","0","6","1","0","0","8","282607"
"1303","Patrick Peltier","0","0","Texas","US","521","8","0","1","0","0","0","5","1","0","0","8","286825"
"1304","Cassie Brownfield","0","0","Indiana","US","1145","8","0","1","0","0","0","5","1","0","0","8","302956"
"1305","Tim Donaldson","0","0","Georgia","US","1444","8","0","2","0","0","0","5","2","0","0","8","306592"
"1306","Andrew R Johnson","0","0","Midwest","US","2110","8","0","1","0","0","0","4","1","0","0","8","307210"
"1307","Barry Neel","0","0","Virginias","US","1117","8","0","1","0","0","0","5","1","0","0","8","308036"
"1308","Greg Adams Jr","0","0","Mid-South","US","1153","8","0","1","0","0","0","6","1","0","0","8","308771"
"1309","Jordan Stillwell","0","0","Carolina","US","806","9","0","1","0","0","0","5","1","0","0","9","56491"
"1310","Nolan Todd","0","0","Texas","US","1409","9","0","1","0","0","0","5","1","0","0","9","97518"
"1311","Conner Pullen","0","0","Texas","US","900","9","0","1","0","0","0","5","1","0","0","9","103361"
"1312","Coltin King","0","0","West","US","604","9","0","1","0","0","0","5","1","0","0","9","122021"
"1313","steven Moyer","0","0","Illinois","US","624","9","0","1","0","0","0","5","1","0","0","9","151839"
"1314","Matthew Stagman","0","0","Midwest","US","1454","9","0","1","0","0","0","5","1","0","0","9","215432"
"1315","Alan Cranfill","0","0","Carolina","US","546","9","0","1","0","0","0","5","1","0","0","9","233425"
"1316","Danny Flynn","0","0","California Club","US","1262","9","0","1","0","0","0","5","1","0","0","9","258277"
"1317","Gene Piper","0","0","Australia/NZ","AU","1180","9","0","1","0","0","0","11","1","0","0","9","259459"
"1318","David M Colangelo","0","0","New York","US","1365","9","0","1","0","0","0","5","1","0","0","9","263500"
"1319","Mick Benoit","0","0","Canada","CA","2134","9","0","2","0","0","0","5","1","0","0","9","270076"
"1320","Dominic Rifici","0","0","Australia/NZ","AU","1603","9","0","1","0","0","0","5","1","0","0","9","271952"
"1321","Jerome Frey","0","0","Carolina","US","805","9","0","1","0","0","0","5","1","0","0","7","272513"
"1322","Neal Kyer","0","0","Midwest","US","1882","9","0","2","0","0","0","5","2","0","0","9","273658"
"1323","Nolan Allard","0","0","Canada","CA","971","9","0","1","0","0","0","5","1","0","0","9","274924"
